person_age,person_income,person_home_ownership,person_emp_length,loan_intent,loan_grade,loan_amnt,loan_int_rate,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,actual_default,pred_default_prob,pred_default_thr_05,pred_default_thr_opt,approval_decision_thr_05,approval_decision_thr_opt,expected_loss_thr_05,expected_loss_thr_opt,interest_income,realized_net_loss_if_approved,realized_net_loss_thr_05,realized_net_loss_thr_opt
22,40000,MORTGAGE,0.0,EDUCATION,C,4000,12.73,0.1,Y,2,0,0.1988155911340283,0,0,Approve,Approve,741246.5575000001,387.29926354156044,509.2,-509.2,-509.2,-509.2
21,42500,RENT,0.0,DEBTCONSOLIDATION,B,2500,,0.06,N,4,0,0.3160173406389941,0,0,Approve,Approve,741246.5575000001,602.1191159380489,,,,
22,56208,MORTGAGE,6.0,DEBTCONSOLIDATION,D,12000,16.29,0.21,Y,2,1,0.8936467847965559,1,1,Reject,Reject,741246.5575000001,10515.86215247898,1954.8,12000.0,0.0,0.0
34,67000,MORTGAGE,4.0,EDUCATION,A,7000,7.51,0.1,N,9,0,0.07185542292013358,0,0,Approve,Approve,741246.5575000001,15.062356270049293,525.7,-525.7,-525.7,-525.7
24,45000,RENT,1.0,PERSONAL,C,2000,13.99,0.04,Y,2,0,0.269157302082385,0,0,Approve,Approve,741246.5575000001,333.8248172874213,279.8,-279.8,-279.8,-279.8
22,50663,RENT,0.0,DEBTCONSOLIDATION,C,7500,13.22,0.15,N,3,0,0.5797070736201493,1,1,Reject,Reject,741246.5575000001,3931.0826156454978,991.5,-991.5,0.0,0.0
21,27000,RENT,5.0,VENTURE,A,5000,5.42,0.19,N,3,0,0.2595043327561939,0,0,Approve,Approve,741246.5575000001,1096.847337957898,271.0,-271.0,-271.0,-271.0
36,50000,RENT,6.0,VENTURE,C,7200,13.98,0.14,N,15,0,0.3103784809182075,0,0,Approve,Approve,741246.5575000001,1540.579626364125,1006.56,-1006.56,-1006.56,-1006.56
27,39000,RENT,4.0,PERSONAL,C,7000,13.79,0.18,Y,7,1,0.5686227638652782,1,1,Reject,Reject,741246.5575000001,3563.950901016101,965.3,7000.0,0.0,0.0
23,32000,RENT,3.0,DEBTCONSOLIDATION,C,5000,14.79,0.16,N,2,0,0.6966456232448678,1,1,Reject,Reject,741246.5575000001,3258.8975546139186,739.5,-739.5,0.0,0.0
22,48000,MORTGAGE,6.0,EDUCATION,A,9925,9.63,0.21,N,2,0,0.21986273827623537,0,0,Approve,Approve,741246.5575000001,1436.5000357244503,955.7775000000001,-955.7775000000001,-955.7775000000001,-955.7775000000001
35,76000,RENT,2.0,PERSONAL,C,1000,13.49,0.01,N,8,0,0.22100325798090525,0,0,Approve,Approve,741246.5575000001,115.91659748252938,134.9,-134.9,-134.9,-134.9
23,70560,RENT,1.0,VENTURE,A,9600,7.9,0.14,N,4,0,0.11788879399236109,0,0,Approve,Approve,741246.5575000001,462.73928369047303,758.4,-758.4,-758.4,-758.4
40,21408,MORTGAGE,,HOMEIMPROVEMENT,B,1500,11.12,0.07,N,14,0,0.25742464591417924,0,0,Approve,Approve,741246.5575000001,262.27539980975394,166.8,-166.8,-166.8,-166.8
23,57738,MORTGAGE,7.0,EDUCATION,A,7000,7.14,0.12,N,4,0,0.09190050894823379,0,0,Approve,Approve,741246.5575000001,189.43543700996383,499.8,-499.8,-499.8,-499.8
26,60000,MORTGAGE,2.0,MEDICAL,C,18000,13.49,0.3,N,4,0,0.6024435272335233,1,1,Reject,Reject,741246.5575000001,9878.636863031861,2428.2,-2428.2,0.0,0.0
28,157000,OWN,12.0,VENTURE,C,12000,13.92,0.08,Y,9,0,0.013377918090989567,0,0,Approve,Approve,741246.5575000001,-1487.5185085289363,1670.4,-1670.4,-1670.4,-1670.4
25,130000,MORTGAGE,9.0,EDUCATION,B,15000,11.14,0.12,N,3,0,0.07076773466356462,0,0,Approve,Approve,741246.5575000001,-491.2310954237141,1671.0,-1671.0,-1671.0,-1671.0
25,39996,RENT,2.0,VENTURE,B,10000,10.99,0.25,N,4,0,0.45420673158899905,0,1,Approve,Reject,741246.5575000001,3942.2405139063007,1099.0,-1099.0,-1099.0,0.0
22,52650,MORTGAGE,1.0,DEBTCONSOLIDATION,F,19200,17.26,0.36,N,4,1,0.9816168660494041,1,1,Reject,Reject,741246.5575000001,18786.123592887,3313.9200000000005,19200.0,0.0,0.0
29,59000,MORTGAGE,7.0,DEBTCONSOLIDATION,B,15000,9.76,0.25,N,8,1,0.4179794871332013,0,1,Approve,Reject,741246.5575000001,5417.614276161026,1464.0,15000.0,15000.0,0.0
25,61800,OWN,1.0,VENTURE,A,4000,7.75,0.06,N,4,0,0.008770338288830079,0,0,Approve,Approve,741246.5575000001,-272.19984197514236,310.0,-310.0,-310.0,-310.0
41,103000,MORTGAGE,2.0,DEBTCONSOLIDATION,D,20000,14.61,0.19,Y,16,1,0.7026651241562747,1,1,Reject,Reject,741246.5575000001,13184.489975910128,2922.0,20000.0,0.0,0.0
23,35000,OWN,2.0,VENTURE,B,14000,,0.4,N,3,0,0.28578283275635447,0,1,Approve,Reject,741246.5575000001,2902.0651250678898,,,,0.0
24,58033,RENT,4.0,VENTURE,B,8000,10.62,0.14,N,2,0,0.1973411512205347,0,0,Approve,Approve,741246.5575000001,896.790251841244,849.6,-849.6,-849.6,-849.6
24,60000,RENT,0.0,PERSONAL,B,20000,10.99,0.33,N,2,1,0.5969437458757595,1,1,Reject,Reject,741246.5575000001,11052.95727095011,2198.0,20000.0,0.0,0.0
22,32968,OWN,6.0,EDUCATION,A,16500,8.9,0.5,N,4,0,0.5275716852402431,1,1,Reject,Reject,741246.5575000001,8011.171826239309,1468.5,-1468.5,0.0,0.0
26,34515,MORTGAGE,11.0,DEBTCONSOLIDATION,A,5400,7.68,0.16,N,4,0,0.29922267141638587,0,0,Approve,Approve,741246.5575000001,1325.1760519382874,414.72,-414.72,-414.72,-414.72
37,37000,OWN,5.0,VENTURE,B,6075,11.86,0.16,N,14,0,0.04157410784592751,0,0,Approve,Approve,741246.5575000001,-437.9783580035389,720.495,-720.495,-720.495,-720.495
25,80000,MORTGAGE,5.0,VENTURE,A,12000,5.99,0.15,N,2,0,0.052964849325598126,0,0,Approve,Approve,741246.5575000001,-45.150674397582634,718.8,-718.8,-718.8,-718.8
28,57600,RENT,1.0,PERSONAL,B,3300,,0.06,N,8,0,0.20890445404026953,0,0,Approve,Approve,741246.5575000001,402.478076679674,,,,
42,33564,RENT,5.0,PERSONAL,D,6000,16.29,0.18,N,15,1,0.9264788573709005,1,1,Reject,Reject,741246.5575000001,5487.013579419721,977.4,6000.0,0.0,0.0
27,63844,MORTGAGE,11.0,DEBTCONSOLIDATION,A,20000,6.54,0.31,N,10,0,0.37086900329741457,0,1,Approve,Reject,741246.5575000001,6594.47672226131,1308.0,-1308.0,-1308.0,0.0
24,28000,RENT,9.0,DEBTCONSOLIDATION,C,8000,12.84,0.29,N,4,0,0.88949401545365,1,1,Reject,Reject,741246.5575000001,7002.44037630319,1027.2,-1027.2,0.0,0.0
24,34000,RENT,1.0,VENTURE,B,5750,10.75,0.17,N,3,0,0.311855088711603,0,0,Approve,Approve,741246.5575000001,1367.8071868015768,618.125,-618.125,-618.125,-618.125
23,49200,RENT,4.0,MEDICAL,C,3200,13.48,0.07,Y,3,0,0.39882220637598303,0,0,Approve,Approve,741246.5575000001,1016.9070073454897,431.36,-431.36,-431.36,-431.36
36,123000,MORTGAGE,1.0,DEBTCONSOLIDATION,D,2500,14.91,0.02,Y,14,1,0.6372698968369425,1,0,Reject,Approve,741246.5575000001,1457.9670961383265,372.75,2500.0,0.0,2500.0
22,82000,MORTGAGE,3.0,PERSONAL,B,8300,11.46,0.1,N,3,0,0.12960253183488105,0,0,Approve,Approve,741246.5575000001,247.79635046021485,951.18,-951.18,-951.18,-951.18
27,43900,MORTGAGE,2.0,PERSONAL,B,14000,10.38,0.32,N,10,0,0.5572958343178075,1,1,Reject,Reject,741246.5575000001,7158.803986879942,1453.2,-1453.2,0.0,0.0
24,70000,RENT,5.0,HOMEIMPROVEMENT,B,21500,9.99,0.31,N,3,1,0.6303121728931571,1,1,Reject,Reject,741246.5575000001,12757.677717751445,2147.85,21500.0,0.0,0.0
25,62500,RENT,6.0,DEBTCONSOLIDATION,B,4000,10.37,0.06,N,3,0,0.2796273872059013,0,0,Approve,Approve,741246.5575000001,819.698989036613,414.8,-414.8,-414.8,-414.8
22,45449,RENT,6.0,MEDICAL,B,12000,,0.26,N,4,1,0.6702932373515719,1,1,Reject,Reject,741246.5575000001,7608.701569638115,,12000.0,0.0,0.0
26,52000,RENT,2.0,EDUCATION,B,4800,9.99,0.09,N,2,0,0.19628433348342514,0,0,Approve,Approve,741246.5575000001,556.7670643124127,479.52,-479.52,-479.52,-479.52
27,76000,MORTGAGE,11.0,DEBTCONSOLIDATION,A,12000,,0.16,N,6,0,0.2142699547199565,0,0,Approve,Approve,741246.5575000001,1535.0186729241564,,,,
39,57000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,3000,9.63,0.05,N,14,0,0.12424121834418038,0,0,Approve,Approve,741246.5575000001,119.71694301217482,288.90000000000003,-288.90000000000003,-288.90000000000003,-288.90000000000003
25,42000,MORTGAGE,9.0,EDUCATION,A,9100,,0.22,N,3,0,0.27937689042756736,0,1,Approve,Reject,741246.5575000001,1821.6417372385686,,,,0.0
21,35000,OWN,5.0,VENTURE,B,10000,,0.29,N,4,0,0.13047380798665062,0,0,Approve,Approve,741246.5575000001,349.1287948438354,,,,
22,20000,OWN,1.0,VENTURE,C,5000,14.72,0.25,N,3,0,0.20618912173603962,0,0,Approve,Approve,741246.5575000001,446.70080227792334,736.0,-736.0,-736.0,-736.0
32,80000,RENT,16.0,PERSONAL,C,6000,,0.07,Y,6,0,0.23588775444633292,0,0,Approve,Approve,741246.5575000001,911.4709119599094,,,,
28,168000,RENT,0.0,DEBTCONSOLIDATION,F,15000,17.26,0.09,Y,9,1,0.8231014206479474,1,1,Reject,Reject,741246.5575000001,11888.530887776747,2589.0000000000005,15000.0,0.0,0.0
25,54000,RENT,1.0,DEBTCONSOLIDATION,F,7000,20.89,0.13,N,3,1,0.9598440633368905,1,1,Reject,Reject,741246.5575000001,6660.188417175769,1462.3,7000.0,0.0,0.0
33,48000,MORTGAGE,9.0,EDUCATION,A,7500,6.03,0.16,N,10,0,0.12767786027767666,0,0,Approve,Approve,741246.5575000001,563.0762643931544,452.25,-452.25,-452.25,-452.25
24,63000,RENT,3.0,VENTURE,C,11500,14.79,0.18,N,2,0,0.33981269376957624,0,1,Approve,Reject,741246.5575000001,2784.96639854811,1700.85,-1700.85,-1700.85,0.0
23,132000,MORTGAGE,5.0,PERSONAL,A,15000,6.99,0.11,N,2,0,0.04677774257249758,0,0,Approve,Approve,741246.5575000001,-297.78739832527265,1048.5,-1048.5,-1048.5,-1048.5
28,80000,OWN,2.0,HOMEIMPROVEMENT,C,16000,11.66,0.2,Y,7,0,0.09802437435280138,0,0,Approve,Approve,741246.5575000001,-114.33573756259148,1865.6,-1865.6,-1865.6,-1865.6
26,44000,RENT,0.0,HOMEIMPROVEMENT,D,18225,14.91,0.41,N,4,1,0.991281743911242,1,1,Reject,Reject,741246.5575000001,18042.41925139524,2717.3475,18225.0,0.0,0.0
21,34000,OTHER,3.0,VENTURE,E,9600,15.68,0.28,Y,2,1,0.945454028660525,1,1,Reject,Reject,741246.5575000001,8994.251715403156,1505.28,9600.0,0.0,0.0
28,35000,MORTGAGE,0.0,DEBTCONSOLIDATION,A,11850,6.54,0.34,N,6,0,0.6589349046585314,1,1,Reject,Reject,741246.5575000001,7544.056581964913,774.99,-774.99,0.0,0.0
27,40992,RENT,0.0,MEDICAL,C,10000,14.27,0.24,Y,6,0,0.7490496806207784,1,1,Reject,Reject,741246.5575000001,7132.390700453634,1427.0,-1427.0,0.0,0.0
22,115000,MORTGAGE,6.0,EDUCATION,A,12000,5.99,0.1,N,3,0,0.04161596022827037,0,0,Approve,Approve,741246.5575000001,-189.49492504867482,718.8,-718.8,-718.8,-718.8
23,45600,OWN,7.0,EDUCATION,A,14000,7.9,0.31,N,3,0,0.10416497247209874,0,0,Approve,Approve,741246.5575000001,467.5160741635236,1106.0,-1106.0,-1106.0,-1106.0
26,90000,RENT,4.0,EDUCATION,A,12000,,0.13,N,3,0,0.1420675968705964,0,0,Approve,Approve,741246.5575000001,573.3699092000993,,,,
30,36000,MORTGAGE,2.0,VENTURE,A,3000,6.39,0.08,N,10,0,0.05464690225829926,0,0,Approve,Approve,741246.5575000001,-17.28348206218621,191.7,-191.7,-191.7,-191.7
22,34900,MORTGAGE,6.0,DEBTCONSOLIDATION,B,4000,9.99,0.11,N,2,0,0.2767978723403928,0,0,Approve,Approve,741246.5575000001,818.1999191487922,399.6,-399.6,-399.6,-399.6
35,26000,RENT,3.0,PERSONAL,A,8000,7.9,0.31,N,10,1,0.7164620090457378,1,1,Reject,Reject,741246.5575000001,5552.500062082809,632.0,8000.0,0.0,0.0
23,48000,RENT,7.0,MEDICAL,D,20000,15.65,0.42,N,4,1,0.9891426554028956,1,1,Reject,Reject,741246.5575000001,19748.869619468976,3130.0,20000.0,0.0,0.0
37,24000,RENT,2.0,DEBTCONSOLIDATION,C,5000,14.65,0.21,Y,15,0,0.7978531887194984,1,1,Reject,Reject,741246.5575000001,3841.1934043345245,732.5,-732.5,0.0,0.0
28,225000,MORTGAGE,12.0,PERSONAL,A,20000,7.88,0.09,N,9,0,0.02490570760797103,0,0,Approve,Approve,741246.5575000001,-1038.6344526504167,1576.0,-1576.0,-1576.0,-1576.0
32,40000,RENT,3.0,DEBTCONSOLIDATION,B,8000,9.62,0.2,N,9,0,0.5862480898599447,1,1,Reject,Reject,741246.5575000001,4371.561248835771,769.6,-769.6,0.0,0.0
42,105000,MORTGAGE,18.0,EDUCATION,C,2400,13.06,0.02,Y,17,0,0.103746361911256,0,0,Approve,Approve,741246.5575000001,-31.930471735521536,313.44,-313.44,-313.44,-313.44
42,600000,OTHER,2.0,HOMEIMPROVEMENT,D,25000,14.74,0.04,Y,16,0,0.30207038391282387,0,1,Approve,Reject,741246.5575000001,4979.888962539351,3685.0,-3685.0,-3685.0,0.0
26,40224,MORTGAGE,0.0,PERSONAL,A,7000,7.4,0.17,N,2,0,0.19231901433720536,0,0,Approve,Approve,741246.5575000001,927.8543497871098,518.0,-518.0,-518.0,-518.0
23,75000,RENT,7.0,PERSONAL,B,12000,12.53,0.16,N,3,0,0.30908631438422984,0,1,Approve,Reject,741246.5575000001,2670.177954918886,1503.6,-1503.6,-1503.6,0.0
22,49000,MORTGAGE,2.0,VENTURE,C,5000,11.28,0.1,Y,4,1,0.12440630446709894,0,0,Approve,Approve,741246.5575000001,128.19667805493856,564.0,5000.0,5000.0,5000.0
24,86610,MORTGAGE,7.0,EDUCATION,C,8750,12.72,0.1,Y,2,0,0.13627933508009618,0,0,Approve,Approve,741246.5575000001,231.12308189498845,1113.0,-1113.0,-1113.0,-1113.0
22,36000,RENT,1.0,PERSONAL,B,12200,11.49,0.34,N,3,1,0.8004232725114936,1,1,Reject,Reject,741246.5575000001,9485.401259581382,1401.78,12200.0,0.0,0.0
33,75693,MORTGAGE,5.0,EDUCATION,B,22000,10.25,0.29,N,10,0,0.22328072390040957,0,1,Approve,Reject,741246.5575000001,3160.673958204434,2255.0,-2255.0,-2255.0,0.0
34,86000,RENT,4.0,VENTURE,A,9950,7.88,0.12,N,7,0,0.0899914401620765,0,0,Approve,Approve,741246.5575000001,181.91351818613884,784.06,-784.06,-784.06,-784.06
25,20000,OWN,0.0,PERSONAL,D,5650,15.99,0.28,Y,2,0,0.8234143062323592,1,1,Reject,Reject,741246.5575000001,4492.757133963862,903.435,-903.435,0.0,0.0
28,58000,MORTGAGE,11.0,VENTURE,A,10000,9.32,0.17,N,10,0,0.10332820296379992,0,0,Approve,Approve,741246.5575000001,197.5839148002607,932.0,-932.0,-932.0,-932.0
28,56000,RENT,4.0,PERSONAL,A,6400,7.29,0.11,N,9,0,0.18187216019184024,0,0,Approve,Approve,741246.5575000001,782.2761002868825,466.56,-466.56,-466.56,-466.56
37,33280,RENT,2.0,DEBTCONSOLIDATION,C,8400,13.92,0.25,N,11,0,0.8234298544066699,1,1,Reject,Reject,741246.5575000001,6710.350837176658,1169.28,-1169.28,0.0,0.0
32,90000,RENT,0.0,PERSONAL,A,8000,7.88,0.09,N,5,0,0.12963213301338217,0,0,Approve,Approve,741246.5575000001,488.37716075869355,630.4,-630.4,-630.4,-630.4
26,40000,MORTGAGE,3.0,VENTURE,A,3250,8.0,0.08,N,4,0,0.06017371927510625,0,0,Approve,Approve,741246.5575000001,-48.79024534437704,260.0,-260.0,-260.0,-260.0
25,45996,RENT,2.0,DEBTCONSOLIDATION,G,5000,,0.11,Y,4,1,0.9966772055659273,1,1,Reject,Reject,741246.5575000001,4981.560152288114,,5000.0,0.0,0.0
27,76800,MORTGAGE,3.0,EDUCATION,B,5000,11.49,0.07,N,7,0,0.1003876142278504,0,0,Approve,Approve,741246.5575000001,-14.889244486847986,574.5,-574.5,-574.5,-574.5
23,21600,RENT,0.0,PERSONAL,C,4200,15.23,0.19,N,4,0,0.6998109112090551,1,1,Reject,Reject,741246.5575000001,2747.186874542016,639.66,-639.66,0.0,0.0
25,85000,RENT,3.0,DEBTCONSOLIDATION,B,20000,10.25,0.24,N,3,0,0.41822393666350033,0,1,Approve,Reject,741246.5575000001,7171.837803430183,2050.0,-2050.0,-2050.0,0.0
29,51996,RENT,2.0,DEBTCONSOLIDATION,C,2000,13.72,0.04,Y,6,0,0.3662975768194744,0,0,Approve,Approve,741246.5575000001,558.7072087182125,274.4,-274.4,-274.4,-274.4
22,65000,MORTGAGE,6.0,EDUCATION,A,10000,7.88,0.15,N,2,0,0.10262763160960799,0,0,Approve,Approve,741246.5575000001,319.146889804451,788.0,-788.0,-788.0,-788.0
23,75000,RENT,0.0,VENTURE,A,2200,7.9,0.03,N,4,0,0.06586500444552748,0,0,Approve,Approve,741246.5575000001,-17.44965244720686,173.8,-173.8,-173.8,-173.8
26,44000,MORTGAGE,0.0,HOMEIMPROVEMENT,A,8475,6.91,0.19,N,4,0,0.3179454932423219,0,1,Approve,Reject,741246.5575000001,2295.16158984498,585.6225,-585.6225,-585.6225,0.0
21,30000,RENT,0.0,DEBTCONSOLIDATION,A,1000,,0.03,N,3,0,0.2226906341098268,0,0,Approve,Approve,741246.5575000001,137.26433479849678,,,,
28,80000,MORTGAGE,6.0,HOMEIMPROVEMENT,B,4400,,0.06,N,5,0,0.1916585470068535,0,0,Approve,Approve,741246.5575000001,452.41601382078943,,,,
32,48000,MORTGAGE,2.0,DEBTCONSOLIDATION,B,10650,10.59,0.22,N,9,0,0.4417397220508907,0,1,Approve,Reject,741246.5575000001,4074.9025592612516,1127.835,-1127.835,-1127.835,0.0
29,50000,MORTGAGE,4.0,PERSONAL,B,21850,12.42,0.44,N,9,0,0.7506209170506767,1,1,Reject,Reject,741246.5575000001,15724.309563621899,2713.77,-2713.77,0.0,0.0
31,29000,MORTGAGE,6.0,PERSONAL,D,5000,15.99,0.17,N,7,0,0.8685379190527641,1,1,Reject,Reject,741246.5575000001,4237.585661546505,799.5,-799.5,0.0,0.0
31,100000,MORTGAGE,15.0,PERSONAL,A,19000,8.49,0.19,N,9,0,0.09251609266094417,0,0,Approve,Approve,741246.5575000001,293.9434696293081,1613.1,-1613.1,-1613.1,-1613.1
21,35100,RENT,1.0,EDUCATION,A,3500,5.79,0.1,N,2,0,0.15675737961077563,0,0,Approve,Approve,741246.5575000001,377.7677116158384,202.65,-202.65,-202.65,-202.65
28,32000,RENT,0.0,DEBTCONSOLIDATION,C,2600,13.49,0.08,N,8,0,0.4830629479600839,0,0,Approve,Approve,741246.5575000001,1074.6531630637382,350.74,-350.74,-350.74,-350.74
27,80000,MORTGAGE,5.0,PERSONAL,C,35000,,0.44,N,8,0,0.4799292512181514,0,1,Approve,Reject,741246.5575000001,14797.07165744592,,,,0.0
22,33280,RENT,2.0,VENTURE,C,10000,12.53,0.3,Y,4,0,0.6939827694861425,1,1,Reject,Reject,741246.5575000001,6556.388105027561,1253.0,-1253.0,0.0,0.0
65,76000,RENT,3.0,HOMEIMPROVEMENT,B,35000,10.99,0.46,N,28,1,0.73330959468669,1,1,Reject,Reject,741246.5575000001,24640.011169996502,3846.5,35000.0,0.0,0.0
22,48000,RENT,1.0,MEDICAL,B,13000,9.99,0.27,N,2,0,0.6542147328117408,1,1,Reject,Reject,741246.5575000001,8055.720200055238,1298.7,-1298.7,0.0,0.0
22,74000,RENT,6.0,PERSONAL,B,12600,10.65,0.17,N,3,0,0.294155532701439,0,1,Approve,Reject,741246.5575000001,2759.1870213701923,1341.9,-1341.9,-1341.9,0.0
24,27000,RENT,0.0,VENTURE,B,3000,11.14,0.11,N,2,0,0.2212829227393815,0,0,Approve,Approve,741246.5575000001,403.6015209976459,334.2,-334.2,-334.2,-334.2
22,70000,RENT,2.0,PERSONAL,A,20000,6.91,0.29,N,4,0,0.34603080110648765,0,1,Approve,Reject,741246.5575000001,6016.83058925892,1382.0,-1382.0,-1382.0,0.0
22,27996,RENT,0.0,EDUCATION,D,2200,15.95,0.08,N,3,1,0.8012358509778403,1,1,Reject,Reject,741246.5575000001,1692.9725322593729,350.9,2200.0,0.0,0.0
22,60000,RENT,5.0,EDUCATION,B,15000,10.59,0.25,N,3,0,0.4132840694227967,0,1,Approve,Reject,741246.5575000001,5267.262785620063,1588.5,-1588.5,-1588.5,0.0
25,45996,RENT,3.0,DEBTCONSOLIDATION,C,11500,12.53,0.25,Y,3,0,0.7481244674544182,1,1,Reject,Reject,741246.5575000001,8240.491327104253,1440.95,-1440.95,0.0,0.0
25,15000,OWN,9.0,VENTURE,A,2000,6.91,0.13,N,3,0,0.02526611901752804,0,0,Approve,Approve,741246.5575000001,-84.17598431672153,138.2,-138.2,-138.2,-138.2
22,90000,MORTGAGE,6.0,EDUCATION,B,6400,9.88,0.07,N,3,0,0.08134406842339244,0,0,Approve,Approve,741246.5575000001,-60.282480744808936,632.32,-632.32,-632.32,-632.32
23,65074,RENT,0.0,EDUCATION,D,6000,14.42,0.09,Y,3,1,0.7247842577933157,1,1,Reject,Reject,741246.5575000001,4110.588886602671,865.2,6000.0,0.0,0.0
21,22000,RENT,,PERSONAL,B,5325,12.42,0.24,N,3,1,0.7110811322142562,1,1,Reject,Reject,741246.5575000001,3595.4262020477954,661.365,5325.0,0.0,0.0
32,63000,MORTGAGE,12.0,EDUCATION,C,7000,13.57,0.11,Y,7,0,0.18602327569638427,0,0,Approve,Approve,741246.5575000001,528.9664394586853,949.9,-949.9,-949.9,-949.9
36,32000,MORTGAGE,7.0,EDUCATION,B,5300,10.65,0.17,N,13,0,0.2665752119625714,0,0,Approve,Approve,741246.5575000001,998.8670017939019,564.45,-564.45,-564.45,-564.45
26,37225,RENT,4.0,PERSONAL,C,2500,,0.07,N,3,0,0.307645795701165,0,0,Approve,Approve,741246.5575000001,578.8901716218077,,,,
25,63128,RENT,,VENTURE,A,1500,7.49,0.02,N,2,0,0.06126073664318836,0,0,Approve,Approve,741246.5575000001,-13.576251273355268,112.35,-112.35,-112.35,-112.35
38,105000,MORTGAGE,22.0,VENTURE,A,12350,6.62,0.12,N,11,0,0.03926818142838025,0,0,Approve,Approve,741246.5575000001,-300.503472269103,817.57,-817.57,-817.57,-817.57
30,31000,MORTGAGE,3.0,VENTURE,D,12000,14.42,0.39,N,5,1,0.9633728723623289,1,1,Reject,Reject,741246.5575000001,11497.09488668372,1730.4,12000.0,0.0,0.0
24,42000,RENT,8.0,HOMEIMPROVEMENT,B,4000,11.86,0.1,N,2,1,0.45237189796585053,0,0,Approve,Approve,741246.5575000001,1549.6928202584015,474.4,4000.0,4000.0,4000.0
26,47500,RENT,10.0,PERSONAL,E,19000,16.7,0.4,Y,4,1,0.9875991302965178,1,1,Reject,Reject,741246.5575000001,18725.035516064687,3173.0,19000.0,0.0,0.0
42,175000,MORTGAGE,12.0,PERSONAL,C,7000,12.99,0.04,Y,13,0,0.10490849940021943,0,0,Approve,Approve,741246.5575000001,-79.5472056938446,909.3,-909.3,-909.3,-909.3
34,84000,MORTGAGE,10.0,VENTURE,A,30000,7.9,0.36,N,8,0,0.12576024769587651,0,1,Approve,Reject,741246.5575000001,1700.859217915523,2370.0,-2370.0,-2370.0,0.0
23,50000,RENT,5.0,PERSONAL,A,10000,8.94,0.2,N,2,0,0.35622338077897325,0,1,Approve,Reject,741246.5575000001,2986.6975102061347,894.0,-894.0,-894.0,0.0
25,99000,MORTGAGE,9.0,DEBTCONSOLIDATION,A,15000,6.17,0.15,N,4,0,0.1105495176885004,0,0,Approve,Approve,741246.5575000001,835.056343948213,925.5,-925.5,-925.5,-925.5
34,55000,MORTGAGE,4.0,EDUCATION,C,7000,13.49,0.13,Y,10,0,0.21939688615073547,0,0,Approve,Approve,741246.5575000001,798.6546826472878,944.3,-944.3,-944.3,-944.3
35,36000,RENT,5.0,MEDICAL,A,7000,6.91,0.19,N,8,0,0.4410706504273922,0,1,Approve,Reject,741246.5575000001,2817.140426603475,483.7,-483.7,-483.7,0.0
25,23198,RENT,2.0,VENTURE,A,6000,8.0,0.26,N,2,0,0.4774854690475252,0,1,Approve,Reject,741246.5575000001,2614.1058394279635,480.0,-480.0,-480.0,0.0
27,130000,MORTGAGE,1.0,HOMEIMPROVEMENT,B,21000,10.62,0.16,N,7,0,0.12624984688176427,0,0,Approve,Approve,741246.5575000001,702.6091930327605,2230.2,-2230.2,-2230.2,-2230.2
36,40000,RENT,6.0,MEDICAL,C,5000,12.61,0.13,N,13,0,0.5374938045289056,1,1,Reject,Reject,741246.5575000001,2395.858866400003,630.5,-630.5,0.0,0.0
22,100000,MORTGAGE,6.0,EDUCATION,B,3000,11.49,0.03,N,4,0,0.07875328446540464,0,0,Approve,Approve,741246.5575000001,-81.29388944856109,344.7,-344.7,-344.7,-344.7
32,60000,MORTGAGE,4.0,PERSONAL,B,13250,11.83,0.22,N,10,0,0.2934400640597201,0,1,Approve,Reject,741246.5575000001,2780.5658132033013,1567.475,-1567.475,-1567.475,0.0
24,55000,RENT,5.0,DEBTCONSOLIDATION,B,8500,9.88,0.15,N,2,0,0.4253849510599623,0,1,Approve,Reject,741246.5575000001,3133.210365909836,839.8,-839.8,-839.8,0.0
25,100000,MORTGAGE,9.0,EDUCATION,C,7500,13.99,0.07,N,4,0,0.12596842975851338,0,0,Approve,Approve,741246.5575000001,27.685598112970524,1049.25,-1049.25,-1049.25,-1049.25
25,100000,MORTGAGE,9.0,MEDICAL,C,15000,12.73,0.15,Y,4,0,0.2200568240316229,0,1,Approve,Reject,741246.5575000001,1811.5508659627276,1909.5,-1909.5,-1909.5,0.0
26,83004,RENT,7.0,EDUCATION,A,5450,7.9,0.07,N,4,0,0.11051140591199919,0,0,Approve,Approve,741246.5575000001,219.31784803580678,430.55,-430.55,-430.55,-430.55
21,21000,RENT,5.0,MEDICAL,F,5000,20.89,0.24,N,2,1,0.9909720884227119,1,1,Reject,Reject,741246.5575000001,4945.430788471082,1044.5,5000.0,0.0,0.0
27,40000,RENT,10.0,DEBTCONSOLIDATION,B,10000,11.36,0.25,N,5,0,0.7215929192435306,1,1,Reject,Reject,741246.5575000001,6899.658748695957,1136.0,-1136.0,0.0,0.0
25,63000,RENT,3.0,MEDICAL,B,20000,12.42,0.32,N,3,1,0.6731235095096315,1,1,Reject,Reject,741246.5575000001,12650.508987814555,2484.0,20000.0,0.0,0.0
38,89000,MORTGAGE,2.0,PERSONAL,A,6000,5.42,0.07,N,13,0,0.05981780314807215,0,0,Approve,Approve,741246.5575000001,53.15956847218598,325.2,-325.2,-325.2,-325.2
